id	name
100	Bulgaria|231|283|289|278|263|261|243|211|249|242|243|262|245|282|218|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
104	Myanmar|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
108	Burundi|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
112	Belarus|994|930|895|1082|1065|1166|1188|1405|1510|1753|1759|1725|1681|1489|652|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)
116	Cambodia|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(204,0,0)|rgb(204,0,0)
120	Cameroon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
124	Canada|4187|3963|3959|3929|5231|5183|5522|4998|5061|5067|4550|4754|4709|4567|4198|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
132	Cape Verde|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
136	Cayman Islands|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
140	Central African Republic|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
144	Sri Lanka|71|120|123|95|120|149|153|151|201|202|225|194|0|328|0|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,0,0)|rgb(0,153,0)|rgb(0,0,0)
148	Chad|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
152	Chile|241|246|391|329|382|361|291|403|531|343|328|339|336|340|452|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
156	China|25346|30038|39806|56769|65786|93485|122318|153060|194579|229096|293066|415829|535313|704936|801135|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
158	Taiwan, Province of China|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
162	Christmas Island|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
166	Cocos (Keeling) Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
170	Colombia|75|65|54|82|76|99|142|128|126|128|133|183|213|251|260|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(255,255,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
174	Comoros|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
175	Mayotte|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
178	Congo|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
180	Congo, the Democratic Republic of the|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
184	Cook Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)|rgb(255,255,255)
188	Costa Rica|0|0|0|0|0|0|0|0|0|0|8|14|10|21|16|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(255,255,0)|rgb(204,0,0)|rgb(204,0,0)
191	Croatia|337|362|328|387|385|363|317|344|330|250|257|230|217|230|170|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)
192	Cuba|0|0|0|0|0|105|94|74|69|59|0|62|38|27|24|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
196	Cyprus|0|0|0|12|9|20|0|3|11|6|4|0|4|2|4|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)
203	Czech Republic|555|568|526|625|623|586|641|716|712|789|868|783|867|984|910|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,153,0)
204	Benin|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
208	Denmark|1730|1757|1815|1772|1877|1658|1503|1660|1634|1518|1626|1574|1406|1341|1377|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(255,255,0)|rgb(204,0,0)|rgb(255,255,0)|rgb(204,0,0)|rgb(204,0,0)
212	Dominica|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
214	Dominican Republic|0|0|0|0|0|0|0|0|0|0|0|0|18|11|13|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)
218	Ecuador|10|7|13|7|14|11|8|4|2|6|4|0|0|0|0|rgb(255,255,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(204,0,0)|rgb(0,153,0)|rgb(0,153,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
222	El Salvador|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
226	Equatorial Guinea|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)|rgb(0,0,0)
